book_id,book_title,isbn_code,language,author,publisher,cover_type,usage,price,published_year,description,book_type,content_type,genre,rating,cover_image,themes,stock,created_at
7f996d6a-2d2b-4ba5-b8f6-ddf83507f789,Strawberry Generation,NULL,Inggris,Rhenald Kasali,Mizan,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,"{""Personal Development""}",0,2025-05-27 10:06:40.275537+00
7fe6ea33-ca01-44ae-a5f2-c2cbe56d3ce2,Entrok,NULL,Indonesia,Okky Madasari,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
7ff4bd68-6e99-490d-82c5-c641b019d582,Twivortiare,NULL,Indonesia,Ika Natassa,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
80200b7b-498c-4739-947d-d711e0e778da,And So Flows History,NULL,Inggris,Hahn Moo-Sook,University of Hawaii Press,Hardcover,On-Site Only,0,NULL,NULL,NULL,Fiction,Korean Literature,0,NULL,"{""Historical Fiction""}",0,2025-05-27 10:06:40.275537+00
802ae44f-3882-4ca2-9e30-5e48d39dd060,Oxford Reads Kafka,NULL,Inggris,Franz Kafka,Oxford University Press,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
803428b4-6edc-4eb7-88c7-d761bb8a77c1,Heart Sutra,NULL,Inggris,Yan Lianke,Grove Press,Hardcover,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Chinese Literature,0,NULL,"{""Historical Fiction""}",0,2025-05-27 10:06:40.275537+00
8035532d-5528-47ab-b981-1824ca290108,Paradise,NULL,Indonesia,Abdulrazak Gurnah,Mizan,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,"Colonialism, Race, Class (Fict.)",0,NULL,{Class},0,2025-05-27 10:06:40.275537+00
80393874-284e-4199-b2d0-f0fd0b70a39a,Supernova: Intelegensi Embun Pagi,NULL,Inggris,Dee Lestari,Bentang Pustaka,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
805c40ee-d8dc-4062-9f9c-0e6aa404f3d2,Surapati,NULL,Indonesia,Abdoel Moeis,Balai Pustaka,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Realisme Sosial""}",0,2025-05-27 10:06:40.275537+00
8072f1b5-aa80-4b30-9c25-eff7087c4512,"The Big Con - How The Consulting Industry Weakens Our Businesses, Infantilizes Our Governments and Warps Our Economies (2)",NULL,Inggris,"Mariana Mazzucato, Rosie Collington",Penguin,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Business,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
80862650-b587-4569-ad01-ee983bac41c5,Bukan 350 Tahun Dijajah,NULL,Indonesia,GJ. Resink,Komunitas Bambu,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
80db30c4-fbf0-4ae7-984e-2f07a673ce1a,Eldest - Yang Pertama,NULL,Indonesia,Christopher Paolini,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Fantasy & Sci-Fi,0,NULL,{Fantasy},0,2025-05-27 10:06:40.275537+00
80f682d5-1a0d-43d2-84e3-0a6c6f4f273d,Persepolis,NULL,Inggris,Marjane Satrapi,Vintage Classics,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
810a8783-2f25-4e7d-b8c6-5dedc0f43e28,Dream of the Red Chamber,NULL,Inggris,Tsao Hsueh-Chin,Anchor Books,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Chinese Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
81217304-d9a2-49dd-9f3d-4e75cb64edbb,Minor Detail,NULL,Inggris,Adania Shibli,Fitzcarraldo Editions,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Historical Fiction,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
81bb6bc3-7a52-4378-aec0-81ccffbe157f,Twenty-Four Eyes,NULL,Indonesia,Sakae Tsuboi,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Dystopian & Post-Apocalyptic,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8207ca56-d00f-4ff3-803a-a5cfadb9dc4c,Harry Potter and The Half-Blood Prince,NULL,Indonesia,JK Rowling,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Religions,0,NULL,{Islam},0,2025-05-27 10:06:40.275537+00
8225218b-4e8f-406d-b470-70765c2c2acc,"Thinking, Fast and Slow",NULL,Indonesia,Daniel Kahneman,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Science,0,NULL,{Physics},0,2025-05-27 10:06:40.275537+00
8285a3cc-8054-4cb0-ae65-8e1fd462d855,The Political Writings I - The Time of The Bedouin on The Politics of Power,NULL,Inggris,Ian Dallas,Mormaer Books,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
82be3a53-941a-4a7c-8415-b1bc06e3868e,Kesastraan Melayu Tionghoa dan Kebangsaan Indonesia - Jilid 7,NULL,Indonesia,Marcus A.S & Yul Harmiyanto,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Melayu Tionghoa""}",0,2025-05-27 10:06:40.275537+00
8312a269-287d-4774-9260-cd5d5070c529,The Road to Mecca,NULL,Inggris,Muhammad Asad,The Book Foundation,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Religions,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
834781ea-7628-45a7-96f7-b1f19192486b,Gajah Mada - Madakaripura Hamukti Moksa,NULL,Indonesia,Langit Kresna Hadi,Tiga Serangkai,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Historical Fiction,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8395359e-13f3-4df1-91e4-954bfb1f2a20,Untuk Negeriku: Bukittinggi - Rotterdam Lewat Betawi,NULL,Indonesia,Mohammad Hatta,Kompas,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,{Politics},0,2025-05-27 10:06:40.275537+00
83a3309f-30d3-4a34-8d75-e371cc5e527e,Kenanga,NULL,Indonesia,Oka Rusmini,Grasindo,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
83a81860-fad7-497a-a82b-912c6e3d4da2,The Perfect World of Miwako Sumida,NULL,Indonesia,Clarissa Goenawan,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,NULL,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
83c600ce-0007-49fb-bd54-d43ba78dac74,Pendekar Tanpa Bayangan Vol.14,NULL,Indonesia,Asmaraman S.Kho Ping Hoo,Gema,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,{Classics},0,2025-05-27 10:06:40.275537+00
83c83268-9f73-418e-b189-de145b3d9429,"Electoral Dynamics in Indonesia: Money Politics, Patronage and Clientelism at the Grassroots",NULL,Inggris,"Edward Aspinall, Mada Sukmajati",NUS,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,{Cultural},0,2025-05-27 10:06:40.275537+00
8420af3c-000f-4365-895b-b85fda8a793a,The Bartimaeus Trilogy #1 - The Amulet of Samarkand (Amulet Samarkand),NULL,Indonesia,Maurice LeBlanc,Bukune,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Crime & Mystery,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
84309e55-9277-44bb-a719-281f5ba2c415,Moonbound: Apollo 11 and the Dream of Spaceflight,NULL,Inggris,Jonathan Fetter-Vorm,Hill and Wang,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Science,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
84411882-d228-4605-bf95-942a317b2f73,When China Rules The World,NULL,Inggris,Martin Jacques,Penguin Group,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
84766e6d-4862-442e-a5db-3399c30381f3,Filsafat John Locke,NULL,Indonesia,Frederick Copleston,Basa Basi,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Philosophy,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
848b2f6d-fd7f-4e76-aa7b-5c3acadfc04e,How The World Works (Terj),NULL,Indonesia,Noam Chomsky,Bentang,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,"{""Political Science""}",0,2025-05-27 10:06:40.275537+00
84d76b0b-4e2f-4573-9a1c-5f26d8d085cb,Nyai Dasima,NULL,Indonesia,S.M. Ardan,Masup Jakarta,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
84f60d23-c749-4242-a99e-a90140cef281,A Very Easy Death,NULL,Indonesia,Simone de Beauvoir,JB Books,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,{Philosophy},0,2025-05-27 10:06:40.275537+00
850c23e9-d9fe-4413-a113-98b51d7a454b,Gongka - Cerita Cerita dari Pecinan Jakarta,NULL,Indonesia,Frisca Saputra,baNANA,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8517a32b-e9d2-46fc-a881-4503829020a1,Perempuan Indonesia: Dulu dan Kini,NULL,Indonesia,Mayling Oey-Gardiner,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Feminism,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8526f28e-4293-4e9e-bbe9-0225e936bb9d,Stay True,NULL,Inggris,Hua Hsu,Anchor,Paperback,On-Site Only,0,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,{Autobiography},0,2025-05-27 10:06:40.275537+00
855b15ad-b9d6-4715-af25-abc7d8f0d434,Kartun Fisika,NULL,Indonesia,Larry Gonick & Art Huffman,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,{Thriller},0,2025-05-27 10:06:40.275537+00
85642a6c-8a2e-49b3-8eee-cbb93b1ae5c0,Ramayana,NULL,Indonesia,C. Rajagopalachari,IRCiSoD,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,World Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
856d651b-6cb9-40b4-addb-2dbb8edac221,The Fraud,NULL,Inggris,Zadie Smith,Penguin,Hardcover,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Western Contemporary Lit.,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
859c7fbb-03d1-4e3e-ba98-2d7d652ed3c2,Mahatma Gandhi,NULL,Indonesia,Kazuki Ebine,Bentang,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,{Comics},0,2025-05-27 10:06:40.275537+00
85ad4f08-4d58-42c8-82f5-1a36155d84f6,Dari Ngak Ngik Ngok ke Dheg Dheg Plas,NULL,Inggris,Irama Nusantara,Bintang Press,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
862b76e9-f724-462c-b3f8-14d11633aaa4,Happiness by Design: Finding Pleasure and Purpose in Everyday Life,NULL,Inggris,Paul Dolan,Penguin,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,"{""Pesonal Development""}",0,2025-05-27 10:06:40.275537+00
862de87f-731a-45fd-80c6-6ceb6d9a588e,Kuda terbang Maria Pinto,NULL,Indonesia,Linda Christanty,Kata Kita,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8644e436-d0ce-49f1-b9b0-a856864df32c,Orbital,NULL,Inggris,Samantha Harvey,Vintage Books,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Fantasy & Sci-Fi,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
865f0942-2cad-4a0a-a058-3f8592a5a0e2,"Hello, Habits",NULL,Indonesia,Fumio Sasaki,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,{Productivity},0,2025-05-27 10:06:40.275537+00
866a013d-f3b1-4b47-ba3c-1d572564ef51,The Comfort Book,NULL,Inggris,Matt Haig,Canon Gate,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Psychology & Self Help,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
86cdcbc9-7896-4c06-8a55-92cebb71853d,Lampuki,NULL,Indonesia,Arafat Nur,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
86e4e209-d135-42e7-9d06-143eb85c0f19,The Qur'an and The Just Society,NULL,Inggris,Ramon Harvey,Edinburgh University Press,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Religions,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8736599c-7bbb-42b5-a5d9-e4298af02b2a,Where the Wild Ladies Are,NULL,Indonesia,Matsuda Aoko,Penerbit Haru,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Japanese literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
873d2fea-91da-4e32-b9d4-d2c06be2e29f,Islam: A Short History,NULL,Inggris,Karen Armstrong,Modern Library Chronicle,Hardcover,On-Site Only,0,NULL,NULL,NULL,Nonfiction,Religions,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
87b12c69-2432-46e7-b23f-4aa3f7bae1c4,Menjadi Diri Sendiri - Pendekatan Psikologi Analitis,NULL,Indonesia,Carl Gustav Jung,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,History,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
87d1ebd2-1266-43ee-b6a6-fa69f9c8b5e4,"Asal Mula: Terjadinya Alam Semesta, Galaksi, Tata Surya, dan Kita",NULL,Indonesia,Neil DeGrasse Tyson,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Science,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
87d4fdad-e65e-482d-b456-aea58435a6f2,The Democracy Project - A History. A Crisis. A Movement,NULL,Inggris,David Graeber,Penguin,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Critiques on Capitalism,0,NULL,{Activism},0,2025-05-27 10:06:40.275537+00
87d7f29c-07a4-41ba-a368-d7ef5b8e31b9,Talking to My Daughter - A Brief History of Capitalism (2),NULL,Inggris,Yanis Varoufakis,Vintage,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Critiques on Capitalism,0,NULL,{Science},0,2025-05-27 10:06:40.275537+00
87e87388-f863-4d3f-9646-67e60da6bc91,The 80/20: Achieve More with Less,NULL,Inggris,Richard Koch,Nicholas Brealey Publishing,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,"{""Personal Development""}",0,2025-05-27 10:06:40.275537+00
8812ff9b-f942-4b2c-a55d-e99c2455cdb3,One Hundred Years of Solitude,NULL,Inggris,Gabriel García Márquez,Penguin,NULL,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Classics,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8822c368-488d-4c4a-8d2c-3362884f2b17,Menarasikan Indonesia,NULL,Indonesia,New Naratif,Insist Press,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
88880861-5330-4a3c-8859-0e385ebe3ec9,Do (2),NULL,Indonesia,Handoko Hendroyono,POP,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,"{""Problem Solution""}",0,2025-05-27 10:06:40.275537+00
88882e8d-ad7e-4ad6-a25c-53ada75d34b6,"Sapi, Babi, Perang dan Tukang Sihir: Menjawab Teka-teki Kebudayaan",NULL,Indonesia,Marvin Harris,Marjin Kiri,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,{Anthropology},0,2025-05-27 10:06:40.275537+00
88b7c360-9436-465b-af1d-9c7e8a1ea888,Quran And Woman,NULL,Inggris,Amina Wadud- Muhsin,Fajar Bakti,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Religions,0,NULL,{History},0,2025-05-27 10:06:40.275537+00
88c656d7-f6f4-4775-bcb5-c381405ff17f,Perjamuan Khong Guan,NULL,Indonesia,Joko Pinurbo,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Poetry & Literary Criticism,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
88cffbc8-29e3-4f26-9154-4af310e946d9,The Famous Five: A Lazy Afternoon,NULL,Inggris,Enid Blyton,Hoddler,NULL,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Children's Books,0,NULL,{Adventure},0,2025-05-27 10:06:40.275537+00
88e65ac8-c12a-454e-aaa8-4b65b8e2c8f0,Sarwo Edhie dan Misteri 1965,NULL,Indonesia,Seri Buku Tempo,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Memoirs & Biography,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
88e7526c-f2d2-487a-9db2-3ab2f58f1210,Asia & Australia,NULL,Indonesia,Myrna Ratna,Kompas,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Travel,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
895ffb5a-4d12-4eca-b36c-32d3164bda6c,Horrible Histories: Vile Victorians,NULL,Inggris,Terry Deary,Scholastic,Hardcover,On-Site Only,0,NULL,NULL,NULL,Nonfiction,Children's Books,0,NULL,{History},0,2025-05-27 10:06:40.275537+00
8a0b778e-9e55-4052-bbab-8b612f95fd69,Filosofi Teras - Filsafat Yunani-Romawi Kuno untuk Mental Tangguh Masa Kini (2),NULL,Indonesia,Henry Manampiring,Kompas,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8a0df4e0-0372-47e5-9fcd-fa86c6c5861b,Yellowface,NULL,Inggris,R. F. Kuang,Morrow,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Contemporary Lit.,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8a737eb8-871f-49a7-9de7-340d346f8b51,Humankind - Sejarah Penuh Harapan,NULL,Indonesia,Rutger Bregman,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,{Unknown},0,2025-05-27 10:06:40.275537+00
8a78ea7a-f138-44cb-94f8-6db2f61594e5,The Master & Margarita,NULL,Inggris,Mikhail Bulgakov,Penguin Classics Deluxe Edition,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Russian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8a83db9d-c488-48c4-b320-1e66edfd65c4,Kesastraan Melayu Tionghoa dan Kebangsaan Indonesia - Jilid 1,NULL,Indonesia,Marcus A.S & Pax Benedanto,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Melayu Tionghoa""}",0,2025-05-27 10:06:40.275537+00
8a8e784a-6b6e-482a-9aaa-d4c895e4c1fc,In The Middle of Everything,NULL,Inggris,Lala Bohang,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Poetry & Literary Criticism,0,NULL,"{""Short Stories""}",0,2025-05-27 10:06:40.275537+00
8aba40e0-5410-4a3c-9787-9b5b037cb7f2,"Humor at Work - Kerja Gembira, Usaha Berjaya",NULL,Indonesia,"Danny Septriadi, et. al",Institut Humor Indonesia Kini,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,"{""Demokrasi Indonesia""}",0,2025-05-27 10:06:40.275537+00
8ad4ef11-880c-4d29-a2e6-8197a05bf699,Supernova: Akar,NULL,Indonesia,Dee Lestari,Truedee Books,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Short Stories""}",0,2025-05-27 10:06:40.275537+00
8ad59518-80ce-4ed7-88c6-159e259335a4,Making Sense of Islamic Art & Architecture,NULL,Inggris,Adam Barkman,Thames & Hudson,Hardcover,On-Site Only,0,NULL,NULL,NULL,Nonfiction,Arts & Architecture,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8b076b96-ca7d-4685-a7d5-02164a0c2aa4,The Secret History,NULL,Inggris,Donna Tart,Vintage,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Crime & Mystery,0,NULL,{Psychological},0,2025-05-27 10:06:40.275537+00
8b29d3b0-0783-4e18-a646-1ee23408b134,Sengsara Membawa Nikmat,NULL,Indonesia,Tulis St. Sati,Balai Pustaka,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,"{""Pujangga Baru""}",0,2025-05-27 10:06:40.275537+00
8b3d281a-0a31-4ecc-8e4c-5b30918e4163,Dilarang Membaca: Sepilihan Esai Anton Kurnia,NULL,Indonesia,Anton Kurnia,Pustaka Merahitam,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,{Essay},0,2025-05-27 10:06:40.275537+00
8b5bf8fc-b1b8-45ca-848e-189a3208dc28,Jika Kucing Lenyap dari Dunia,NULL,Indonesia,Genki Kawamura,Baca,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Pets!,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8b68ab19-099c-45b6-aac3-135af492001d,What The Day Owes The Night,NULL,Inggris,Yasmina Khadra,William Heinemann,Hardcover,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,World Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8ba60a4e-f684-4680-8670-d5eb400fc847,Merasa Dekat dengan Tuhan itu Godaan yang Berat,NULL,Indonesia,M. Zaid Su'di,Modjok,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Religions,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8bb523dc-5265-4c13-8cd4-381887d32946,Catatan Najwa 2,NULL,Indonesia,Najwa Shihab,Literati,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Politics & Sociology,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8bbb5191-be56-44fc-aff8-71296ffa6067,Lukisan Dorian Gray,NULL,Indonesia,Oscar Wilde,Penerbit Tahi,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Crime & Mystery,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8bc776a9-e2b5-4353-a335-58ad23d4b9cf,Origin Story - Kisah Asal-Usul,NULL,Indonesia,David Christian,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Science,0,NULL,{History},0,2025-05-27 10:06:40.275537+00
8bcbfe6a-f962-4e0d-b9fc-4ebd69d82367,Tandus,NULL,Indonesia,S. Rukiah,Ultimus,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8c08efcd-24f2-4eed-9cda-5682d743bae6,Foster,NULL,Inggris,Claire Keegan,Faber & Faber,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Western Contemporary Lit.,0,NULL,"{""Short Story""}",0,2025-05-27 10:06:40.275537+00
8c143c6c-55a3-4b0b-913b-bc368ff98b26,Rekayasa Buah,NULL,Indonesia,Rio Johan,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Indonesian Literature,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8c224771-a349-44e5-9769-5a47a643449f,Imagined Communities,NULL,Inggris,Benedict Anderson,Verso,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,History,0,NULL,"{""Cultural History""}",0,2025-05-27 10:06:40.275537+00
8c2a0175-2176-4020-852c-2ff4ce9607da,The Joy of Missing Out,NULL,Indonesia,Tanya Dalton,Bentang Pustaka,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Psychology & Self Help,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8c8444b7-0377-4c35-8df4-c0fa0a7f2409,The Inheritance Almanac,NULL,Indonesia,Michael Macaulay,GPU,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Fiction,Fantasy & Sci-Fi,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8cc14fa7-0974-4787-8314-b22efef16258,All the Light We Cannot See,NULL,Inggris,Anthony Doerr,Collins Modern Classics,NULL,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Historical Fiction,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8cf01e4b-0ad4-400d-b578-ca8d7629f58f,How to Be a Revolutionary,NULL,Inggris,C.A. Davis,Verso,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,"Colonialism, Race, Class (Fict.)",0,NULL,"{""Historical Fiction""}",0,2025-05-27 10:06:40.275537+00
8cf932f1-6967-41f1-9fe2-1ce04722459b,Nang Fiction 3,NULL,Inggris,Caryn Koh,Davide Cazzaro,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Nonfiction,Philosophy,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8d0c2588-45e1-44a0-9fdb-ac420dd0cd14,Who Wants To Be a Rational Investor,NULL,Indonesia,Lukas Setia Atmaja,KPG,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Religions,0,NULL,{Humanity},0,2025-05-27 10:06:40.275537+00
8d2a1ac2-f41e-42f3-8219-81360caaea52,Keep The Aspidistra Flying,NULL,Indonesia,George Orwell,Gramedia,Paperback,On-site and For Rent,10000,NULL,NULL,NULL,Nonfiction,Western Classics,0,NULL,NULL,0,2025-05-27 10:06:40.275537+00
8d2c2452-85bb-493a-80ab-59869512f045,A Series of Unfortunate Event 9: The Carnivorous Carnival,NULL,Inggris,Lemony Snicket,Egmont,Paperback,On-site and For Rent,20000,NULL,NULL,NULL,Fiction,Children's Books,0,NULL,{Mystery},0,2025-05-27 10:06:40.275537+00
