id;book_title;isbn_code;language;author;publisher;cover_type;usage;price;published_year;description;book_type;content_type;genre;rating;cover_image;themes;stock;created_at
714281b3-de2f-4fe7-aebd-68084fb2e452;Negeri Daging;;Indonesia;A. Mustofa Bisri;DIVA Press;Paperback;On-site and For Rent;10000.00;;;;Fiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
714fd6e9-cd43-4191-8372-9b90daad261b;Kartun Riwayat Peradaban Modern Jilid 2;;Indonesia;Larry Gonick;KPG;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Comic""]";0;2025-05-27 10:06:40.275537+00
71920382-783d-419d-ba6e-e390f710d8f3;"Sejarah Kecil ""Petite Histoire"" Indonesia Jilid 2";;Indonesia;Rosihan Anwar;Kompas;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Indonesian History""]";0;2025-05-27 10:06:40.275537+00
71c1322d-7a73-4a6e-8769-7b9f13dbd421;Heaven;;Inggris;Mieko Kawakami;Picador;;On-site and For Rent;20000.00;;;;Fiction;Japanese Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
71c880db-887d-4ce9-a768-beba6eb1173b;Animal Farm;;Indonesia;George Orwell;Bentang;;On-site and For Rent;10000.00;;;;Fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
71f3bbec-c357-40ee-b2bd-6d6c6d550a06;Menagerie 4;;Inggris;Laura Arkeman;Lontar;Paperback;On-site and For Rent;10000.00;;;;Fiction;Poetry & Literary Criticism;0.00;;"[""Historical Fiction""]";0;2025-05-27 10:06:40.275537+00
72226741-02e7-4f75-b891-7206e206c0da;Maqasid Al-Shari'ah: A Beginner's Guide;;Inggris;Jasser Auda;International Institute of Islamic Thought;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
72a03694-6d7f-43a9-91ed-2a2d86d44ab3;Good Boss, Bad Boss;;Inggris;Robert I. Sutton;Grand Central Publishing;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Psychology & Self Help;0.00;;;0;2025-05-27 10:06:40.275537+00
72b18819-635e-4a83-8459-0a5ac4b6816e;Bangga Menjadi Aku;;Indonesia;Haniefah Noor Esa;Literazon;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;;0;2025-05-27 10:06:40.275537+00
72b6dea9-a7fe-46da-a8d4-86650de975d1;Around the World in Eighty Days;;Indonesia;Jules Verne;Narasi;Paperback;On-site and For Rent;10000.00;;;;Fiction;Western Classics;0.00;;"[""Travel""]";0;2025-05-27 10:06:40.275537+00
72c99817-85cf-4f70-a354-f675769d0226;Pendekar Tanpa Bayangan Vol.19;;Indonesia;Asmaraman S.Kho Ping Hoo;Gema;Paperback;On-site and For Rent;10000.00;;;;Fiction;Family;0.00;;"[""Contemporary""]";0;2025-05-27 10:06:40.275537+00
72f22b2d-965f-4bc1-bf96-4d449f3de470;Brisingr;;Inggris;Christoper Paolini;Borzoi;Hardcover;On-site and For Rent;20000.00;;;;Fiction;Fantasy & Sci-Fi;0.00;;;0;2025-05-27 10:06:40.275537+00
73296955-6acd-47ce-8908-a390ef12803f;Kesastraan Melayu Tionghoa dan Kebangsaan Indonesia - Jilid 10;;Indonesia;Marcus A.S & Pax Benedanto;KPG;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Melayu Tionghoa""]";0;2025-05-27 10:06:40.275537+00
7356ecec-9572-4f16-9ac4-5bcc322d1fbd;Make it Happen!;;Indonesia;Prita Hapsari Ghozie;PT Gramedia Pustaka Utama;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Business;0.00;;"[""Self Help""]";0;2025-05-27 10:06:40.275537+00
73656598-2921-481d-b5d9-9c14fc2978ab;Blindness;;Inggris;Jose Saramago;Mariner;Paperback;On-site and For Rent;20000.00;;;;Fiction;Dystopian & Post-Apocalyptic;0.00;;;0;2025-05-27 10:06:40.275537+00
7365edc2-17f3-4168-a565-3841920d1f43;Connectome - How the Brain's Wiring Makes Us Who We Are;;Inggris;Sebastian Seung;Allen Lane;Paperback;On-site and For Rent;20000.00;;;;Fiction;Fantasy & Sci-Fi;0.00;;;0;2025-05-27 10:06:40.275537+00
736d303b-c766-473c-9af9-4dd277641297;I Am Malala;;Inggris;Malala Yousafzai;Pack Bay Books;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Memoirs & Biography;0.00;;"[""Autobiography""]";0;2025-05-27 10:06:40.275537+00
736eea3b-0bbe-4126-8d7a-21faed4e896e;The Uninhabitable Earth - Life After Warming;;Inggris;David Wallace-Wells;Tim Duggan Books;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Climate Change;0.00;;"[""Science""]";0;2025-05-27 10:06:40.275537+00
73891dc4-bc8c-4550-9863-76afb778bded;The Will to Improve;;;;;;;;;;;;;;;;;
73b01d90-8638-4c07-ae6b-0df96b64ce1d;Saman;;Indonesia;Ayu Utami;Kalam;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
741424b5-e653-4ba2-99a5-44bacc740d60;Bumi Manusia (new cover);;Indonesia;Pramoedya Ananta Toer;Lentera Dipantara;Paperback;On-site and For Rent;10000.00;;;;Fiction;;0.00;;;0;2025-05-27 10:06:40.275537+00
741ca6dc-a11f-4f18-be8d-e6a86ba7c656;Find Your Why;;Indonesia;Simon Sinek;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;;0;2025-05-27 10:06:40.275537+00
7420f6d9-2c1d-4a24-a459-df983b263c1f;Sjahrir - Peran Besar Bung Kecil;;Indonesia;Seri Buku Saku TEMPO;KPG;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
743d3dbc-5684-48e6-9a7d-ea8cdea12e22;Beautiful World, Where Are You (Versi Terjemahan);;Indonesia;Sally Rooney;Shira Media;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
7467f570-9e79-4d65-ba9d-b99f9f7c2fd8;Dilan: Dia adalah Dilanku Tahun 1990;;Indonesia;Pidi Baiq;Pastel Books;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
74a0bc4b-6696-4a06-9c23-f1688b4c28d6;Maya;;Inggris;Jostein Gaarder;Phoenix;Paperback;On-site and For Rent;20000.00;;;;Fiction;Self Discovery;0.00;;;0;2025-05-27 10:06:40.275537+00
74a2ead7-7a77-4df9-96a6-e88997e32e1d;Y.B. Mangunwijaya: Karya dan Dunianya;;Indonesia;B.Rahmanto;Grasindo;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
74d4de07-b4bc-4076-9e8e-d2000e38c091;Laut Bercerita (copy 2);;Indonesia;Leila S. Chudori;KPG;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Education""]";0;2025-05-27 10:06:40.275537+00
74da567a-3dc8-437e-8359-94fef4bdfcdb;Semua untuk Hindia;;Indonesia;Iksana Banu;KPG (Kepustakaan Populer Gramedia);Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Short Story""]";0;2025-05-27 10:06:40.275537+00
751d922f-4879-45a9-9c26-54cd04243ea7;120 Detik Mendengar Kecemburuan di Lampu Merah Gejayan;;Indonesia;Riska Kahiyang;Minke & Co;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
7525473f-0b56-4a39-808e-092f2d4e4133;Sitti Nurbaya (Kisah Tak Sampai);;Indonesia;Marah Rusli;Balai Pustaka;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
75545e0c-2d36-4ca8-80da-826a6fb0f602;Asa: The Girl Who Turned Into A Pair of Chopsticks;;Inggris;Natsuko Imamura;Faber;Paperback;On-site and For Rent;20000.00;;;;Fiction;Japanese Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
75abe1f8-ff82-41d4-9d62-a78b1914ed6b;The Medici - Godfathers of the Renaissance;;Inggris;Paul Strathern;Vintage;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
75b851de-8ad1-409b-a39c-4e039830d129;Saga dari Samudra;;Indonesia;Ratih Kumala;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Historical Fiction""]";0;2025-05-27 10:06:40.275537+00
762ac5b8-410a-479f-b346-c6a0927716e4;My First and Only Love;;Inggris;Sahar Khalifeh;Hoopoeafiction;Paperback;On-site and For Rent;20000.00;;;;Fiction;World Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
766d5473-7b20-4870-a525-b1f8ac918e37;Man Seeks God - Mencari Tuhan Ke Berbagai Penjuru Dunia;;Indonesia;Eric Weiner;Mizan;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
7690b0bf-f976-4bf4-998c-2090d98bf6e2;The Great Gatsby (copy 2);;Inggris;F. Scott Fitzgerald;Wordsworth Classics;;On-site and For Rent;20000.00;;;;Fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
769bff83-43bc-4a44-ac5a-f935cf6deb6c;Lima Tahun Perang Kemerdekaan 1945-1949 Edisi ketiga 1947;;Indonesia;Radik Utoyo;Penerbit Alda;Paperback;On-Site Only;0.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
76b2ae05-49c7-4479-9031-20a9617360d7;Hard Times;;Inggris;Charles Dickens;Penguin;;On-site and For Rent;20000.00;;;;Fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
76caebc0-c316-41f3-9f99-a6a3367fcd4e;Cherry;;Inggris;Nico Walker;Vintage;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;"[""War""]";0;2025-05-27 10:06:40.275537+00
76ecd174-6a85-4473-b9b9-c4069ac4c4ad;The Art of Giving Back;;Indonesia;Nila Tanzil;Bentang;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
76ed6099-308d-45ba-a130-7fe6d9dfe637;Kesusastraan, Kehancuran;;Indonesia;Martin Suryajaya;Velodrom;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
772325fb-81fa-45ef-9ccf-29150c6fe542;Mollie Makes How To Knit - Go from beginner to expert with 20 news project;;Inggris;Mollie Makes;Viking;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
7728e70b-d14e-498d-94a5-7b23f6020541;Tunnels - Will Burrows dan Koloni Misterius Bawah Tanah;;Indonesia;Roderick Gordon & Brian Williams;Mizan Fantasi;Paperback;On-site and For Rent;10000.00;;;;Fiction;Fantasy & Sci-Fi;0.00;;;0;2025-05-27 10:06:40.275537+00
773a5205-b5be-4f4e-91c4-f85720ef29ca;To the Lighthouse;;Inggris;Virginia Woolf;Penguin Books;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Classics;0.00;;"[""British Literature""]";0;2025-05-27 10:06:40.275537+00
77567c59-1997-4073-9ac0-4e0e56b760b7;Homo Deus: Masa Depan Umat Manusia;;Indonesia;Yuval Noah Harari;Alvabet;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;"[""Travel""]";0;2025-05-27 10:06:40.275537+00
7757622a-7ae0-41ee-9ceb-984e0fa6783d;Percakapan Dengan Diponegoro;;Indonesia;Peter Carey;KPG;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""South-East Asian History""]";0;2025-05-27 10:06:40.275537+00
7795caed-33a6-4c04-b0a7-fe12af2763a2;Akulah Angin, Engkaulah Api;;Indonesia;Annemarie Schimmel;Mizan;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
77d4c64a-405f-4a50-99cc-3e99caa818f4;Orang dan Partai Nazi di Indonesia;;Indonesia;Wilson;Komunitas Bambu;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Indonesian History""]";0;2025-05-27 10:06:40.275537+00
77d97708-5471-4efa-b468-ff3278ee6976;Aporisma - Kata-Kata Mutiara;;Indonesia;Kahlil Gibran;Tarawang Press;Paperback;On-site and For Rent;10000.00;;;;Fiction;World Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
784302eb-9a26-4dc1-a61f-aac0412eeeef;Rahasia Nusantara;;Indonesia;Asisi Suhariyanto;Gagas Media;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
78c21d68-fffd-4bd5-9d6f-c5d7b9f5fa2d;Four Thousand Weeks - Time Management for Mortals;;Inggris;Oliver Burkeman;Picador;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
78dc9bfd-ba1e-41d4-8e58-fe7299df30f7;Cursed Bunny;;Indonesia;Bora Chung;Haru;Paperback;On-site and For Rent;10000.00;;;;Fiction;Korean Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
793644b2-81a7-4830-b497-73639542b708;Sejarah Islam yang Hilang;;Indonesia;Firas Alkhateeb;Bentang;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Religion""]";0;2025-05-27 10:06:40.275537+00
7946212b-b788-4730-91a1-9850a05fab1f;Do No Harm: Stories of Life, Death, and Brain Surgery;;Inggris;Henry Marsh;Picador;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Biography""]";0;2025-05-27 10:06:40.275537+00
795ebcd0-5cec-4c49-bb94-4f55af07feb0;Hotel K: The Shocking Inside Story of Bali's Most Notorious Jail;;Inggris;Kathryn Bonella;Quercus;Paperback;On-site and For Rent;20000.00;;;;Fiction;Crime & Mystery;0.00;;;0;2025-05-27 10:06:40.275537+00
7963efb7-a9a7-4a70-952f-d3181dbd4fa1;Wesel Pos;;Indonesia;Ratih Kumala;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Historical Fiction""]";0;2025-05-27 10:06:40.275537+00
79df8267-f39f-493e-af54-782e51b8ea42;A Guide Book to Dream;;Indonesia;Desy Rachma;Penerbit Briliant;Paperback;On-site and For Rent;10000.00;;;;Fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
79e7a94d-e92e-4951-8f11-b25100fd6d88;Chronicle of A Blood Merchant;;Inggris;Yu Hua;Anchor Books;Paperback;On-site and For Rent;20000.00;;;;Fiction;Chinese Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
79e8e4ab-46cd-4b9f-9380-88f55ab47ee3;Pendekar Tanpa Bayangan Vol.12;;Indonesia;Asmaraman S.Kho Ping Hoo;Gema;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Classics""]";0;2025-05-27 10:06:40.275537+00
79e9fce9-edcd-4573-aca5-0a880d119e4e;The Creative Spark: Bagaimana Imajinasi Mengarahkan Evolusi Manusia;;Indonesia;Agustin Fuentes;Globalindo;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Science;0.00;;"[""Social Science""]";0;2025-05-27 10:06:40.275537+00
79fe9997-86ae-449a-96d8-715e5bd1cf15;Cantik itu Luka;;Indonesia;Eka Kurniawan;Gramedia;Hardcover;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Adult Fiction""]";0;2025-05-27 10:06:40.275537+00
7a2fa693-3aac-4183-a2f3-38e7fe761426;Taking the Work Out of Networking;;Inggris;Karen Wickre;Gallery Books;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Science;0.00;;;0;2025-05-27 10:06:40.275537+00
7a9aa594-978b-4d2d-8e13-3f1f42fb85bf;Menuntaskan Sengketa Tanah: Melalui Pengadilan Khusus Pertanahan;;Indonesia;Elza Syarief;KPG;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Historical""]";0;2025-05-27 10:06:40.275537+00
7b15a871-7321-46e2-ad44-93c455d9b435;The Unbearable Lightness of Being;;Inggris;Harper Modern Classics;Milan Kundera;;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
7b3ff3ce-b715-420c-a204-d85fdfbae6df;Fahrenheit 451;;Inggris;Ray Bradbury;Simon & Schuster;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
7b4af63e-941c-4aaa-b569-2edce57e13c6;The Book of Lost Things - Kitab Tentang Yang Telah Hilang;;Indonesia;John Connolly;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Fantasy & Sci-Fi;0.00;;;0;2025-05-27 10:06:40.275537+00
7b568982-b2c2-4d91-92cf-b9adb76d9dea;Habis Malam Terbitlah Puisi;;Indonesia;Egy Resa;Rumus Press;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Critiques on Capitalism;0.00;;;0;2025-05-27 10:06:40.275537+00
7b571954-d890-4d47-9da1-0e5afad62ea3;Zona Aman Gorazde;;Indonesia;Joe Sacco;Dar! Mizan;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""East Europe History""]";0;2025-05-27 10:06:40.275537+00
7b7bb74e-288a-4cc7-b43e-2027c07fbca7;The Achievement Habit;;Indonesia;Bernard Roth;Elex Media;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Self Development""]";0;2025-05-27 10:06:40.275537+00
7bac4c9b-6275-4a67-aa2f-f61db7d49ffb;Emak - Perempuan Minang Tiga Zaman;;Indonesia;Rizal Malik;Buku Obor;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
7c180f96-8cd0-494b-9e45-d095e10158cb;Dunia Sukab;;Indonesia;Seno Gumira Ajidarma;Kompas;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Classic Fiction""]";0;2025-05-27 10:06:40.275537+00
7c275982-6658-4b5a-9377-8b5b5f5f7274;Speaking of Faith;;Inggris;Krista Tippet;Penguin;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
7c58436d-69f8-42e2-a654-2f0edcdbab93;The 7 Habits of Highly Effective People;;Inggris;Stephen R. Covey;Simon & Schuster;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
7c61d1e6-2f5b-4343-b3b3-e1a1eac90c55;The Geography of Love;;Indonesia;Peter Theisen;Qanita;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
7c66aab4-48b6-4e98-810f-66167dc41ef0;Mayflies;;Inggris;Andrew O'Hagan;Faber & Faber;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;"[""Solitude""]";0;2025-05-27 10:06:40.275537+00
7c7fbf8d-fc47-4c86-ac8c-391eea546a4c;Would It Have Killed You To Explain;;Inggris;Maharini Sirris;Berkawan Sekebun;Paperback;On-Site Only;0.00;;;;;;0.00;;;0;2025-05-27 10:06:40.275537+00
7c81e421-331a-4da4-9f9a-1f9a7650aac9;Chega!;;Indonesia;CAVR;KPG;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
7c9e2eff-9c28-4deb-a4bc-51befb0bdaad;They Both Die at the End;;Inggris;Adam Silvera;Simon & Schuster;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Classics""]";0;2025-05-27 10:06:40.275537+00
7cce2966-a15f-4fed-8e51-6f8b3f059ae2;Whale;;Inggris;Cheon Myeong-kwan;Europa Editions;Paperback;On-site and For Rent;20000.00;;;;Fiction;Korean Literature;0.00;;"[""Korean History""]";0;2025-05-27 10:06:40.275537+00
7d22d07d-586c-43c2-bd2a-261da4f03a68;The Writer's Cats;;Inggris;Muriel Barbery, Maria Guitart;Gallic;Hardcover;On-Site Only;0.00;;;;Fiction;Pets!;0.00;;"[""Fantasy""]";0;2025-05-27 10:06:40.275537+00
7d26ed1b-b23f-4fa9-9643-95c83a352611;Aesthetics Vol. II;;Inggris;Dietrich von Hildebrand;Hildebrand Project;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Arts & Architecture;0.00;;;0;2025-05-27 10:06:40.275537+00
7d841fe0-791b-412f-b32d-f6395bd23cda;Factfulness - Sepuluh Alasan Kita Keliru tentang Dunia—Dan Mengapa Segalanya Lebih Baik Daripada yang Kita Kira;;Indonesia;Hans Rosling;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Fantasy""]";0;2025-05-27 10:06:40.275537+00
7dae8507-85a1-44c4-afc3-573258956de4;It's My Startup;;Inggris;Lahandi Baskoro;Metagraf;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Business;0.00;;"[""Case Study""]";0;2025-05-27 10:06:40.275537+00
7dc61c01-16c4-4885-b411-b593c7ed6038;Kitchen (Terj);;Indonesia;Yoshimoto Banana;Haru;Paperback;On-site and For Rent;10000.00;;;;Fiction;Japanese Literature;0.00;;"[""Womenhood""]";0;2025-05-27 10:06:40.275537+00
7dd8bfac-7be0-4eee-b266-6044c2c1049d;Factfulness - Sepuluh Alasan Kita Keliru tentang Dunia—Dan Mengapa Segalanya Lebih Baik Daripada yang Kita Kira;;Indonesia;Hans Rosling;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Graphic Novel""]";0;2025-05-27 10:06:40.275537+00
7de85721-d6c8-4bf7-9087-e74f348f5e3b;Seni membuat Hidup Jadi lebih Ringan;;Indonesia;Francine Jay;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Spirituality""]";0;2025-05-27 10:06:40.275537+00
7e77764c-846f-461a-a755-c77401db7206;jiwa jiwa mati;;Indonesia;Nikolai Gogol;Pustaka Jaya;Hardcover;On-site and For Rent;10000.00;;;;Fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
7e789f5f-b892-4293-92f1-efce9c5139d2;Lupus Kecil - Bolos;;Indonesia;Hilman, Boim;GPU;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Young Adult""]";0;2025-05-27 10:06:40.275537+00
7e7d06ad-27c8-4335-b598-6e4d3bbf54ff;Horrible Histories: Cut-Throat Celts;;Inggris;Terry Deary;Scholastic;Hardcover;On-Site Only;0.00;;;;Nonfiction;Children's Books;0.00;;"[""History""]";0;2025-05-27 10:06:40.275537+00
7ec06b39-9f7f-48f3-9f4c-edd886664b89;Remarkably Bright Creatures;;Inggris;Shelby Van Pelt;Bloomsbury;;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
7ef999ec-bf70-461e-a033-02d7fde4b9a8;Half Past Twenties;;Inggris;Firnita;KPG;Hardcover;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
7f354046-47c2-4f98-82d7-1ae9c864558e;Nostalgia Merah;;Indonesia;M. Fadli;Maneno Books;Paperback;On-site and For Rent;10000.00;;;;Fiction;Crime & Mystery;0.00;;;0;2025-05-27 10:06:40.275537+00
7f5980f1-092f-4861-9265-ecb31b62e56b;The Self-Driven Child: The Science and Sense of Giving Your Kids More Control Over Their Lives;;Inggris;William Stixrud;Penguin Life;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;"[""Politics""]";0;2025-05-27 10:06:40.275537+00
7f71d0e4-0054-4c0b-9a57-9a1eef4290c6;24 Jam Bersama Gaspar;;Indonesia;Sabda Armando;Mojok;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Unrequited Love""]";0;2025-05-27 10:06:40.275537+00
7f854b59-9467-48b0-839f-7a323b94cef9;Doughnut Economics - Seven Ways to Think Like a 21st Century Economist;;Inggris;Kate Raworth;Penguin;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Critiques on Capitalism;0.00;;;0;2025-05-27 10:06:40.275537+00
7f996d6a-2d2b-4ba5-b8f6-ddf83507f789;Strawberry Generation;;Inggris;Rhenald Kasali;Mizan;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Personal Development""]";0;2025-05-27 10:06:40.275537+00
7fe6ea33-ca01-44ae-a5f2-c2cbe56d3ce2;Entrok;;Indonesia;Okky Madasari;GPU;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
7ff4bd68-6e99-490d-82c5-c641b019d582;Twivortiare;;Indonesia;Ika Natassa;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
80200b7b-498c-4739-947d-d711e0e778da;And So Flows History;;Inggris;Hahn Moo-Sook;University of Hawaii Press;Hardcover;On-Site Only;0.00;;;;Fiction;Korean Literature;0.00;;"[""Historical Fiction""]";0;2025-05-27 10:06:40.275537+00
802ae44f-3882-4ca2-9e30-5e48d39dd060;Oxford Reads Kafka;;Inggris;Franz Kafka;Oxford University Press;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
803428b4-6edc-4eb7-88c7-d761bb8a77c1;Heart Sutra;;Inggris;Yan Lianke;Grove Press;Hardcover;On-site and For Rent;20000.00;;;;Fiction;Chinese Literature;0.00;;"[""Historical Fiction""]";0;2025-05-27 10:06:40.275537+00
8035532d-5528-47ab-b981-1824ca290108;Paradise;;Indonesia;Abdulrazak Gurnah;Mizan;Paperback;On-site and For Rent;10000.00;;;;Fiction;Colonialism, Race, Class (Fict.);0.00;;"[""Class""]";0;2025-05-27 10:06:40.275537+00
80393874-284e-4199-b2d0-f0fd0b70a39a;Supernova: Intelegensi Embun Pagi;;Inggris;Dee Lestari;Bentang Pustaka;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
805c40ee-d8dc-4062-9f9c-0e6aa404f3d2;Surapati;;Indonesia;Abdoel Moeis;Balai Pustaka;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Realisme Sosial""]";0;2025-05-27 10:06:40.275537+00
8072f1b5-aa80-4b30-9c25-eff7087c4512;The Big Con - How The Consulting Industry Weakens Our Businesses, Infantilizes Our Governments and Warps Our Economies (2);;Inggris;Mariana Mazzucato, Rosie Collington;Penguin;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Business;0.00;;;0;2025-05-27 10:06:40.275537+00
